"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
"88","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"89","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"90","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"91","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"92","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"93","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"94","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"95","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"96","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"97","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"98","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"99","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"100","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
